bias	electoral_district	election_night_leader	final_winner	prob_winner	prob_lib	prob_ndp	prob_grn	prob_lbn	prob_other
0.09	Kamloops-South Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Kelowna-Lake Country	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Kelowna-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Kelowna West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Kootenay East	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Kootenay West	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Langford-Juan de Fuca	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Langley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Langley East	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Maple Ridge-Mission	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Maple Ridge-Pitt Meadows	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Mid Island-Pacific Rim	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Nanaimo	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Nanaimo-North Cowichan	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Nechako Lakes	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Nelson-Creston	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	New Westminster	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	North Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	North Island	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	North Vancouver-Lonsdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	North Vancouver-Seymour	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Oak Bay-Gordon Head	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Parksville-Qualicum	NDP	LIB	0.997	0.997	0.003	0.0	0.0	0.0
0.09	Peace River North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Peace River South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Penticton	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Port Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Port Moody-Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Powell River-Sunshine Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Prince George-Mackenzie	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Prince George-Valemount	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Richmond North Centre	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Richmond-Queensborough	NDP	NDP	0.9945	0.0055	0.9945	0.0	0.0	0.0
0.09	Richmond South Centre	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Richmond-Steveston	NDP	LIB	0.998	0.998	0.002	0.0	0.0	0.0
0.09	Saanich North and the Islands	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.09	Saanich South	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Shuswap	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Skeena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Stikine	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Surrey-Cloverdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Surrey-Fleetwood	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Surrey-Green Timbers	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Surrey-Guildford	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Surrey-Newton	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Surrey-Panorama	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Surrey South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Surrey-Whalley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Surrey-White Rock	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Vancouver-Fairview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Vancouver-False Creek	NDP	NDP	0.944	0.056	0.944	0.0	0.0	0.0
0.09	Vancouver-Fraserview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Vancouver-Hastings	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Vancouver-Kensington	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Vancouver-Kingsway	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Vancouver-Langara	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Vancouver-Mount Pleasant	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Vancouver-Point Grey	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Vancouver-Quilchena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Vancouver-West End	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Vernon-Monashee	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Victoria-Beacon Hill	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Victoria-Swan Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	West Vancouver-Capilano	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	West Vancouver-Sea to Sky	GP	GP	0.8955	0.1045	0.0	0.8955	0.0	0.0
0.1	Abbotsford-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Abbotsford South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Abbotsford West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Boundary-Similkameen	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Burnaby-Deer Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Burnaby-Edmonds	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Burnaby-Lougheed	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Burnaby North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Cariboo-Chilcotin	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Cariboo North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Chilliwack	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Chilliwack-Kent	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Columbia River-Revelstoke	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Coquitlam-Burke Mountain	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Coquitlam-Maillardville	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Courtenay-Comox	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Cowichan Valley	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.1	Delta North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Delta South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Esquimalt-Metchosin	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Fraser-Nicola	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Kamloops-North Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Kamloops-South Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Kelowna-Lake Country	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Kelowna-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Kelowna West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Kootenay East	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Kootenay West	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Langford-Juan de Fuca	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Langley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Langley East	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Maple Ridge-Mission	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Maple Ridge-Pitt Meadows	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Mid Island-Pacific Rim	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Nanaimo	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Nanaimo-North Cowichan	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Nechako Lakes	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Nelson-Creston	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	New Westminster	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	North Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	North Island	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	North Vancouver-Lonsdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	North Vancouver-Seymour	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Oak Bay-Gordon Head	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Parksville-Qualicum	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Peace River North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Peace River South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Penticton	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Port Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Port Moody-Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Powell River-Sunshine Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Prince George-Mackenzie	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Prince George-Valemount	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Richmond North Centre	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Richmond-Queensborough	NDP	NDP	0.7625	0.2375	0.7625	0.0	0.0	0.0
0.1	Richmond South Centre	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Richmond-Steveston	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Saanich North and the Islands	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.1	Saanich South	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Shuswap	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Skeena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Stikine	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Surrey-Cloverdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Surrey-Fleetwood	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Surrey-Green Timbers	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Surrey-Guildford	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Surrey-Newton	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Surrey-Panorama	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Surrey South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Surrey-Whalley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Surrey-White Rock	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Vancouver-Fairview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Vancouver-False Creek	NDP	LIB	0.5815	0.5815	0.4185	0.0	0.0	0.0
0.1	Vancouver-Fraserview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Vancouver-Hastings	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Vancouver-Kensington	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Vancouver-Kingsway	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Vancouver-Langara	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Vancouver-Mount Pleasant	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Vancouver-Point Grey	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Vancouver-Quilchena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Vancouver-West End	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Vernon-Monashee	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	Victoria-Beacon Hill	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	Victoria-Swan Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.1	West Vancouver-Capilano	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.1	West Vancouver-Sea to Sky	GP	GP	0.6135	0.3865	0.0	0.6135	0.0	0.0
